ID,Year,Avg ADI,Max ADI,Min ADI,SVI1,SVI3,SVI4,SVI,MDI
14832020,2020,68.1,89,54,0.518866667,0.202722222,0.501355556,0.463585185,15.39
67592017,2017,75.57894737,95,47,0.6481625,0.0942,0.51075,0.5544,#N/A
48232020,2020,77.375,89,63,0.518866667,0.202722222,0.501355556,0.463585185,15.39
1322018,2018,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
71332017,2017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
80962019,2019,74.83333333,100,43,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
33192018,2018,55.14285714,70,39,-62.03813125,0.2024125,-61.84456875,-62.0160375,14.16
35322020,2020,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
28802018,2018,77,96,40,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
22292019,2019,75.57894737,95,47,0.6481625,0.0942,0.51075,0.5544,14.16
33692018,2018,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
68962017,2017,75.09090909,95,54,0.63055,0.2751,0.625072222,0.496166667,14.16
48662017,2017,85.1,97,70,0.71088,0.08204,0.60966,0.62868,14.16
13982018,2018,79.71428571,100,49,#N/A,#N/A,#N/A,#N/A,18.81
65852021,2021,66.85714286,100,31,0.320495238,0.160247619,0.459319048,0.325161905,15.39
92902018,2018,86.69230769,100,68,-64.95274448,-61.73817408,-63.50336224,-64.98671904,15.39
70012019,2019,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,15.39
4822017,2017,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
21752020,2020,79.81818182,92,68,0.49105,0.07605,0.5196,0.47241,14.16
32862018,2018,95.44444444,100,87,-64.95274448,-61.73817408,-63.50336224,-64.98671904,15.39
35202020,2020,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
32882020,2020,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
52482019,2019,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
19562018,2018,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
4292018,2018,56.5,87,39,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
53712021,2021,53,53,53,0.381288889,0.112755556,0.484477778,0.358405556,14.16
54952020,2020,73,88,55,0.520988889,0.158866667,0.426077778,0.414422222,14.16
19382020,2020,43.55,60,26,-64.95274448,-61.73817408,-63.50336224,-64.98671904,15.39
47442021,2021,60,86,49,0.281248276,0.281334483,0.50802069,0.375465517,14.16
36592017,2017,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
15342019,2019,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
67392019,2019,42.375,95,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
12872019,2019,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
30892018,2018,56.39130435,96,21,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
19012018,2018,62.76923077,79,48,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
15432018,2018,78.5,92,56,0.52862,0.09124,0.62682,0.51598,14.16
67652019,2019,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
2922017,2017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
78632019,2019,85.1,97,70,0.71088,0.08204,0.60966,0.62868,14.16
57052018,2018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
3672021,2021,61.58823529,81,47,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
87222020,2020,58.09090909,76,42,0.518866667,0.202722222,0.501355556,0.463585185,14.16
45202017,2017,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,14.16
25972017,2017,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
55382018,2018,69,84,52,0.520988889,0.158866667,0.426077778,0.414422222,14.16
33672018,2018,55.14285714,70,39,-62.03813125,0.2024125,-61.84456875,-62.0160375,14.16
77792018,2018,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
21212019,2019,56.45454545,85,37,0.459538,0.15345,0.390582,0.377176,14.16
35152021,2021,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
77932019,2019,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
6912020,2020,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
33042018,2018,74.57142857,100,26,0.488591803,0.451765574,0.481355738,0.491429508,15.39
37742020,2020,85.1,97,70,0.71088,0.08204,0.60966,0.62868,14.16
41772020,2020,59.34782609,96,30,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
34032017,2017,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
11112018,2018,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
87362017,2017,63.47058824,88,43,0.281248276,0.281334483,0.50802069,0.375465517,14.16
46562018,2018,47.25,71,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
2792021,2021,77,96,40,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
52772019,2019,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
6962019,2019,36,53,23,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
36032019,2019,76.84375,100,31,-21.26631739,0.27228913,-21.27153043,-21.2825087,14.16
11522017,2017,83.28571429,99,63,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
17182020,2020,64.5,68,61,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
32822018,2018,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
15922020,2020,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
72912019,2019,79.4,90,70,0.52862,0.09124,0.62682,0.51598,14.16
12082017,2017,42.5,76,18,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
13632018,2018,59.34782609,96,30,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
50842018,2018,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
56512019,2019,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
26802017,2017,48.36363636,90,25,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
59032019,2019,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
362018,2018,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,15.39
22472018,2018,86.4,100,40,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
46472019,2019,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
22802017,2017,67.83333333,76,60,0.491384615,0.126715385,0.580538462,0.468,14.16
12002019,2019,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
95142017,2017,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
18832020,2020,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
11662017,2017,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
32952020,2020,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
3712019,2019,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,15.39
32842020,2020,59.81818182,81,41,0.520988889,0.158866667,0.426077778,0.414422222,14.16
4672020,2020,68.1,89,54,0.518866667,0.202722222,0.501355556,0.463585185,14.16
37512021,2021,66.77777778,89,39,0.5108125,0.1561125,0.5878,0.510375,14.16
112019,2019,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
40022019,2019,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
84872018,2018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
32892020,2020,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
88312021,2021,51.28571429,98,10,0.338725806,0.222064516,0.459270968,0.3231,14.69
64542020,2020,51.09090909,90,20,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
21482021,2021,65.13333333,90,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
82572021,2021,51.62962963,82,10,0.543782738,0.487894048,0.406445238,0.486645833,14.69
11122020,2020,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
26722021,2021,69.6,77,60,0.432283333,0.07975,0.568616667,0.432433333,#N/A
54102018,2018,82.44444444,97,59,0.65664,0.12088,0.65854,0.6392,15.39
9732019,2019,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
72442021,2021,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
56542017,2017,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
41402017,2017,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,14.16
73702017,2017,71.2,100,1,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
9262018,2018,42.25,100,16,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
47402019,2019,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
11612017,2017,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
18592019,2019,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
57952017,2017,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
86412017,2017,75.09090909,95,54,0.63055,0.2751,0.625072222,0.496166667,14.16
82017,2017,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
85982018,2018,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
29522019,2019,68.5,96,43,0.489333333,0.088433333,0.570116667,0.473,14.16
32822019,2019,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
282018,2018,71.2,100,1,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
36742018,2018,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
64442019,2019,51.22222222,76,30,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
2352019,2019,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
25622017,2017,49.41666667,75,27,0.40166,0.19984,0.58588,0.40802,14.16
35602017,2017,61.92307692,81,44,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
68802020,2020,30.15789474,67,8,-27.70705888,-18.2275514,-27.59033738,-27.72785607,14.16
27832018,2018,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,15.39
13862019,2019,73.25,82,64,0.432283333,0.07975,0.568616667,0.432433333,14.16
37732020,2020,71.2,100,1,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
11942021,2021,68.32,95,17,0.543782738,0.487894048,0.406445238,0.486645833,14.69
22972019,2019,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
64652017,2017,38.95,68,17,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
12672017,2017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
62542020,2020,53.5,66,40,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
71342020,2020,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
60602017,2017,65.28571429,76,49,0.381288889,0.112755556,0.484477778,0.358405556,15.39
40082018,2018,81.55555556,100,49,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
4322018,2018,66.375,100,35,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
33432017,2017,75.3,87,64,-99.52933,0.23094,-99.3484,-99.47561,14.16
39562018,2018,52.45,99,9,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
42502020,2020,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,14.16
87782017,2017,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
31232017,2017,74.57142857,100,26,0.488591803,0.451765574,0.481355738,0.491429508,14.16
28942021,2021,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
19492020,2020,38.91304348,98,16,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
8252020,2020,29.72222222,100,8,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
55492019,2019,67.625,96,52,0.530916667,0.093941667,0.610875,0.513091667,14.16
74672017,2017,42.5,76,18,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
37452018,2018,81.23529412,100,45,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
82452019,2019,68.1,89,54,0.518866667,0.202722222,0.501355556,0.463585185,14.16
53672018,2018,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,#N/A
8152017,2017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
6172019,2019,61.44444444,95,27,0.563266667,0.37953,0.557483333,0.575366667,22.05
61362018,2018,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
38842019,2019,66.5,95,38,0.381288889,0.112755556,0.484477778,0.358405556,14.16
60072019,2019,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,15.39
50252017,2017,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
16302018,2018,48.86363636,96,20,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
29642017,2017,38.95,68,17,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
17102019,2019,81.55555556,100,49,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
48482019,2019,84.85,100,65,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
30662019,2019,55.14285714,70,39,-62.03813125,0.2024125,-61.84456875,-62.0160375,14.16
55052020,2020,84.85,100,65,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
89092017,2017,55.85714286,71,37,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
15632017,2017,76,100,40,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
63212018,2018,66.85714286,100,31,0.320495238,0.160247619,0.459319048,0.325161905,14.16
84852018,2018,68.5,96,43,0.489333333,0.088433333,0.570116667,0.473,14.16
45312018,2018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
85882018,2018,85.25,96,68,0.568536364,0.120554545,0.512072727,0.508172727,14.16
25082018,2018,51.42857143,66,36,0.233686957,0.196252174,0.383752174,0.25236087,14.16
73432017,2017,62.76923077,79,48,-41.16701667,0.167404167,-41.20337917,-41.25182917,15.39
44712018,2018,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
6462021,2021,76.56666667,100,35,0.459538,0.15345,0.390582,0.377176,14.16
49542017,2017,66.59375,96,31,0.320495238,0.160247619,0.459319048,0.325161905,14.16
33332019,2019,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
23462017,2017,63.47058824,88,43,0.281248276,0.281334483,0.50802069,0.375465517,14.16
6822019,2019,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,15.39
69562019,2019,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,15.39
762018,2018,49.81818182,73,24,0.459538,0.15345,0.390582,0.377176,14.16
65572020,2020,70.52173913,96,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
59002017,2017,60.83333333,90,37,0.459538,0.15345,0.390582,0.377176,15.39
63782020,2020,74.77272727,100,52,0.491384615,0.126715385,0.580538462,0.468,14.16
29932021,2021,65.28571429,76,49,0.381288889,0.112755556,0.484477778,0.358405556,14.16
93952021,2021,70.52173913,96,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
13452018,2018,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
43412020,2020,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
14332018,2018,69.63636364,87,52,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
30052018,2018,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,#N/A
71462020,2020,43.58333333,77,24,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
16822017,2017,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
4682020,2020,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
77002018,2018,84.85,100,65,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
83152019,2019,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
83602021,2021,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,15.39
28442018,2018,75,92,60,0.468933333,0.073683333,0.597366667,0.472016667,14.16
50022019,2019,75,92,60,0.468933333,0.073683333,0.597366667,0.472016667,#N/A
51262017,2017,83.25,88,76,0.63055,0.2751,0.625072222,0.496166667,14.16
19612019,2019,59.81818182,81,41,0.520988889,0.158866667,0.426077778,0.414422222,14.16
70592017,2017,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
81442017,2017,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
38722021,2021,71.58333333,94,54,0.488591803,0.451765574,0.481355738,0.491429508,15.39
56862017,2017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
33482019,2019,57.75,84,45,0.468933333,0.073683333,0.597366667,0.472016667,14.16
13042021,2021,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,14.16
66052018,2018,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
65022018,2018,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
24282019,2019,85.75,100,64,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
11502017,2017,69.83333333,91,51,0.381288889,0.112755556,0.484477778,0.358405556,14.16
81612019,2019,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
55582020,2020,68.5,89,46,0.518866667,0.202722222,0.501355556,0.463585185,14.16
82382021,2021,69.9,100,35,0.459538,0.15345,0.390582,0.377176,14.16
67602017,2017,88.92857143,100,61,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
15982018,2018,81.23529412,100,45,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
50222020,2020,59.34782609,96,30,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
5032020,2020,70.52173913,96,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
46802019,2019,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,15.39
36802018,2018,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
56002021,2021,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
62062019,2019,83.42307692,100,66,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
70432018,2018,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,14.16
20792021,2021,67.25,79,43,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
30542019,2019,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
30072017,2017,59.56521739,90,28,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
63872018,2018,85.6,96,74,0.6481625,0.0942,0.51075,0.5544,14.16
3952020,2020,74.85714286,86,60,0.432283333,0.07975,0.568616667,0.432433333,14.16
31922020,2020,72.83333333,80,61,0.63055,0.2751,0.625072222,0.496166667,14.16
53342021,2021,88.46666667,100,69,0.338725806,0.222064516,0.459270968,0.3231,14.69
80152020,2020,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,14.16
35152019,2019,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
2102020,2020,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
11362021,2021,42.5,76,18,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
48832021,2021,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
38432017,2017,74.83333333,100,43,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
15472017,2017,88,100,70,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
17082021,2021,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
5552020,2020,66.375,100,35,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
74182020,2020,64.5,68,61,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
3672020,2020,61.58823529,81,47,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
62442018,2018,76.56666667,100,35,0.459538,0.15345,0.390582,0.377176,14.16
30812017,2017,78.625,94,53,0.588,0.0651,0.49582,0.5049,#N/A
31012017,2017,38.5,57,27,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
92822020,2020,59.81818182,81,41,0.520988889,0.158866667,0.426077778,0.414422222,14.16
53962018,2018,76.6,91,54,0.530916667,0.093941667,0.610875,0.513091667,14.16
81102017,2017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
21482017,2017,65.13333333,90,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
51372021,2021,83.42307692,100,66,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
39312018,2018,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
78402021,2021,51.62962963,82,10,0.543782738,0.487894048,0.406445238,0.486645833,14.69
24772019,2019,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
25032019,2019,66.5,95,38,0.381288889,0.112755556,0.484477778,0.358405556,14.16
10552017,2017,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,15.39
50782019,2019,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,15.39
3042018,2018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
35382020,2020,75,92,60,0.468933333,0.073683333,0.597366667,0.472016667,#N/A
45022017,2017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
15542021,2021,51.62962963,82,10,0.543782738,0.487894048,0.406445238,0.486645833,14.69
76382017,2017,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
42582018,2018,77.375,89,63,0.518866667,0.202722222,0.501355556,0.463585185,14.16
85852017,2017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
63702019,2019,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
10522021,2021,88.92857143,100,61,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
1952021,2021,88,100,70,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
41412019,2019,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
55292017,2017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
34262019,2019,36.57142857,62,16,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
80552020,2020,66.375,100,35,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
26292017,2017,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
32872017,2017,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
20552019,2019,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
43632019,2019,64.83333333,83,53,0.381288889,0.112755556,0.484477778,0.358405556,14.16
33692017,2017,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
90102019,2019,76.53333333,98,48,0.71088,0.08204,0.60966,0.62868,15.39
78162018,2018,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
19462019,2019,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
67932018,2018,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
72018,2018,55.27272727,79,22,0.393015385,0.096069231,0.543069231,0.392561538,14.16
62752017,2017,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,14.16
56552019,2019,63.33333333,70,53,0.520988889,0.158866667,0.426077778,0.414422222,14.16
27582018,2018,59.45,86,24,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
30542017,2017,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
64732019,2019,67.25,83,53,0.491384615,0.126715385,0.580538462,0.468,14.16
47882018,2018,57.75,84,45,0.468933333,0.073683333,0.597366667,0.472016667,14.16
80382020,2020,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
4582018,2018,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,14.16
18622017,2017,83.62962963,100,59,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
35862020,2020,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
20402017,2017,52.69565217,80,26,0.281248276,0.281334483,0.50802069,0.375465517,14.16
74872018,2018,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
61902019,2019,66.14285714,93,49,0.281248276,0.281334483,0.50802069,0.375465517,14.16
67502017,2017,70.52173913,96,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
3732020,2020,68.5,89,46,0.518866667,0.202722222,0.501355556,0.463585185,14.16
17142021,2021,52.69565217,80,26,0.281248276,0.281334483,0.50802069,0.375465517,14.16
11572019,2019,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
46232019,2019,85.1,97,70,0.71088,0.08204,0.60966,0.62868,14.16
66272018,2018,56.5,87,39,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
56792020,2020,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
43252020,2020,71,87,48,0.530916667,0.093941667,0.610875,0.513091667,14.16
37552019,2019,75.3,87,64,-99.52933,0.23094,-99.3484,-99.47561,14.16
7752019,2019,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
56972018,2018,56.5,87,39,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
59612017,2017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
74142020,2020,38.95,68,17,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
51792021,2021,71.52941176,93,43,0.432283333,0.07975,0.568616667,0.432433333,14.16
67512018,2018,82.44444444,97,59,0.65664,0.12088,0.65854,0.6392,14.16
60982021,2021,54.1,100,19,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
61272019,2019,59.81818182,81,41,0.520988889,0.158866667,0.426077778,0.414422222,14.16
56862018,2018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
48152017,2017,59.56521739,90,28,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
2362020,2020,36.91666667,72,2,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
88172020,2020,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
23312017,2017,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
73192019,2019,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
56772020,2020,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
22452017,2017,56.41666667,100,32,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
